sample_date,am_count,wc_count,origin_lat,origin_lon,destination_lat,destination_lon,arrival_time,scheduled_pickup,time_diff
2024-12-11,1,0,29,1995,1440,2365,1119645,1120720,1075
2024-12-11,1,0,896,2071,1224,1943,1120096,1127208,7112
2024-12-11,1,0,1228,1239,996,268,1120600,1125967,5367
2024-12-11,1,0,693,120,1504,188,1120610,1120784,174
2024-12-11,1,0,1947,1100,196,1558,1120870,1120870,0
2024-12-11,1,0,508,1266,1515,1222,1120979,1126189,5210
2024-12-11,1,0,1555,1707,1700,536,1121309,1126969,5660
2024-12-11,1,0,1590,1498,1808,1945,1121478,1128455,6977
2024-12-11,1,0,1515,594,1334,1986,1121549,1121685,136
2024-12-11,1,0,1096,1338,1255,2280,1121553,1123585,2032
2024-12-11,1,0,1177,2041,1870,2263,1121954,1124431,2477
2024-12-11,1,0,1166,2154,222,1721,1122125,1126432,4307
2024-12-11,1,0,768,433,166,2408,1122192,1124962,2770
2024-12-11,1,0,1359,410,1937,1695,1122215,1127787,5572
2024-12-11,1,0,682,2296,1369,871,1122367,1128451,6084
2024-12-11,1,0,1119,127,140,399,1122596,1129475,6879
2024-12-11,1,0,1097,701,2121,1505,1122779,1129733,6954
2024-12-11,1,0,355,17,1490,975,1122782,1123320,538
2024-12-11,1,0,121,2416,1266,2376,1123200,1126981,3781
2024-12-11,1,0,1235,1866,1661,1201,1123200,1130068,6868
2024-12-11,1,0,1975,1175,1725,995,1123501,1124739,1238
2024-12-11,1,0,1170,530,260,978,1123535,1129435,5900
2024-12-11,1,0,1135,2417,1759,1572,1123809,1127361,3552
2024-12-11,1,0,815,2155,1460,1436,1123863,1123906,43
2024-12-11,1,0,933,1107,2390,1594,1123926,1126085,2159
2024-12-11,1,0,1347,2267,635,1998,1124689,1126431,1742
2024-12-11,1,0,1050,2372,1708,1091,1124711,1125539,828
2024-12-11,1,0,1029,150,1068,2168,1124964,1128717,3753
2024-12-11,1,0,1312,1271,1293,14,1125217,1129770,4553
2024-12-11,1,0,22,1821,101,785,1125260,1132460,7200
2024-12-11,1,0,257,2491,1200,1360,1125656,1127144,1488
2024-12-11,1,0,867,655,1956,1141,1125673,1132873,7200
2024-12-11,1,0,2039,376,257,272,1125906,1128980,3074
2024-12-11,1,0,1721,682,637,1008,1125906,1127698,1792
2024-12-11,1,0,715,158,2434,1762,1126136,1128643,2507
2024-12-11,1,0,143,1431,2418,219,1126314,1127141,827
2024-12-11,1,0,763,1942,1113,1209,1126402,1126402,0
2024-12-11,1,0,1961,715,2419,2148,1126596,1127630,1034
2024-12-11,1,0,456,1959,1808,2282,1126800,1131555,4755
2024-12-11,1,0,424,1633,2224,338,1126800,1127103,303
2024-12-11,1,0,2495,1818,1175,2378,1126952,1134124,7172
2024-12-11,1,0,937,1990,2377,1060,1126964,1128338,1374
2024-12-11,1,0,982,498,2260,54,1127164,1133578,6414
2024-12-11,1,0,1843,16,343,894,1127555,1127555,0
2024-12-11,1,0,1913,2426,937,841,1127953,1131632,3679
2024-12-11,1,0,434,973,923,2140,1128309,1132880,4571
2024-12-11,1,0,734,2205,1170,1810,1128370,1128407,37
2024-12-11,1,0,1865,208,499,1414,1128390,1133657,5267
2024-12-11,1,0,2376,983,2367,2497,1128440,1128674,234
2024-12-11,1,0,1406,239,2325,1649,1128442,1135448,7006
2024-12-11,1,0,941,1463,2497,779,1128821,1130956,2135
2024-12-11,1,0,1124,666,2231,736,1128882,1133040,4158
2024-12-11,1,0,2218,388,1219,874,1129036,1129036,0
2024-12-11,1,0,259,1490,2172,1135,1129062,1129590,528
2024-12-11,1,0,118,845,1301,552,1129269,1134574,5305
2024-12-11,1,0,1982,1448,2102,1349,1129410,1131899,2489
2024-12-11,1,0,583,1287,282,1592,1129496,1131821,2325
2024-12-11,1,0,1912,1494,532,197,1130300,1130912,612
2024-12-11,1,0,1199,1355,2449,2204,1130400,1137600,7200
2024-12-11,1,0,1397,1775,1175,2298,1130400,1136776,6376
2024-12-11,1,0,767,402,433,1820,1130751,1133787,3036
2024-12-11,1,0,1982,207,5,490,1131033,1132433,1400
2024-12-11,1,0,2147,1370,1565,878,1131176,1132131,955
2024-12-11,1,0,456,482,2412,1685,1131552,1132307,755
2024-12-11,1,0,499,37,352,1475,1131578,1134980,3402
2024-12-11,1,0,840,1161,768,448,1131607,1138632,7025
2024-12-11,1,0,2450,1444,738,1854,1132510,1139710,7200
2024-12-11,1,0,676,637,420,1553,1132538,1136406,3868
2024-12-11,1,0,2025,2225,2348,1838,1132733,1133651,918
2024-12-11,1,0,52,492,2489,1761,1132934,1138237,5303
2024-12-11,1,0,391,974,1803,933,1133030,1136220,3190
2024-12-11,1,0,1048,1513,1533,2122,1133142,1139427,6285
2024-12-11,1,0,710,2024,1624,721,1133285,1134125,840
2024-12-11,1,0,1159,1559,872,1667,1133413,1140562,7149
2024-12-11,1,0,638,2370,867,2145,1133608,1134510,902
2024-12-11,1,0,1594,2104,511,1449,1133621,1140055,6434
2024-12-11,1,0,217,1953,1807,1278,1133672,1140872,7200
2024-12-11,1,0,1321,770,216,696,1133837,1138307,4470
2024-12-11,1,0,2248,1393,677,332,1134000,1141200,7200
2024-12-11,1,0,1906,1960,1853,270,1134000,1134801,801
2024-12-11,1,0,1583,1940,1275,1792,1134077,1139162,5085
2024-12-11,1,0,964,513,658,91,1134150,1139874,5724
2024-12-11,1,0,2335,245,141,536,1134337,1136897,2560
2024-12-11,1,0,486,2273,55,1803,1134395,1139032,4637
2024-12-11,1,0,2158,1732,742,945,1134399,1135256,857
2024-12-11,1,0,1010,2362,629,2391,1134473,1135001,528
2024-12-11,1,0,1156,2424,2414,2064,1134896,1137449,2553
2024-12-11,1,0,1004,1602,1411,1019,1135321,1142074,6753
2024-12-11,1,0,546,2065,843,574,1135833,1139310,3477
2024-12-11,1,0,971,505,2489,390,1135877,1140756,4879
2024-12-11,1,0,670,782,209,713,1136104,1142494,6390
2024-12-11,1,0,1854,135,633,2460,1136242,1139829,3587
2024-12-11,1,0,1884,788,1565,1407,1136304,1139429,3125
2024-12-11,1,0,305,954,693,972,1136515,1139358,2843
2024-12-11,1,0,1233,2343,1419,1023,1136707,1141766,5059
2024-12-11,1,0,2443,2109,616,546,1136739,1142433,5694
2024-12-11,1,0,285,2246,1419,2005,1137031,1140427,3396
2024-12-11,1,0,1598,2367,1427,2269,1137524,1144498,6974
2024-12-11,1,0,589,2054,1049,311,1137600,1137600,0
2024-12-11,1,0,55,1341,1986,1914,1137600,1140950,3350
2024-12-11,1,0,510,642,746,284,1137714,1137714,0
2024-12-11,1,0,2337,1054,279,874,1137856,1139923,2067
2024-12-11,1,0,1510,264,1064,198,1137917,1141356,3439
2024-12-11,1,0,402,785,1971,1939,1138342,1144485,6143
2024-12-11,1,0,446,524,1784,1964,1138670,1138849,179
2024-12-11,1,0,922,1226,1370,1325,1138790,1140982,2192
2024-12-11,1,0,472,2048,68,2087,1138953,1142239,3286
2024-12-11,1,0,768,774,274,1191,1139116,1144917,5801
2024-12-11,1,0,1058,1490,99,1834,1139163,1141009,1846
2024-12-11,1,0,329,1363,1204,380,1139193,1143840,4647
2024-12-11,1,0,448,1888,1544,474,1139574,1145631,6057
2024-12-11,1,0,863,1724,352,1341,1139660,1142624,2964
2024-12-11,1,0,595,1610,1186,1283,1140073,1141469,1396
2024-12-11,1,0,732,288,1269,1005,1140277,1143386,3109
2024-12-11,1,0,1174,1990,1349,2105,1140504,1147693,7189
2024-12-11,1,0,1001,205,1628,81,1140539,1142576,2037
2024-12-11,1,0,1040,2060,388,515,1140916,1145673,4757
2024-12-11,1,0,670,1578,842,1741,1141189,1142456,1267
2024-12-11,1,0,2179,1661,1875,673,1141200,1148206,7006
2024-12-11,1,0,925,682,1301,2439,1141200,1143091,1891
2024-12-11,1,0,1422,377,482,557,1141272,1145895,4623
2024-12-11,1,0,994,2375,1836,115,1141288,1147039,5751
2024-12-11,1,0,2438,2380,620,2031,1141292,1145477,4185
2024-12-11,1,0,229,649,1550,1023,1141509,1142641,1132
2024-12-11,1,0,2482,2350,1128,1738,1141522,1146819,5297
2024-12-11,1,0,2028,1822,1731,1990,1142132,1146451,4319
2024-12-11,1,0,765,1551,1723,1796,1142639,1146877,4238
2024-12-11,1,0,2186,962,457,926,1143183,1148213,5030
2024-12-11,1,0,1970,2056,2130,921,1143429,1146834,3405
2024-12-11,1,0,1911,1230,2150,553,1143436,1144789,1353
2024-12-11,1,0,1835,2442,2446,121,1143630,1149144,5514
2024-12-11,1,0,700,1009,309,2499,1143649,1149363,5714
2024-12-11,1,0,184,2168,1901,854,1143669,1144634,965
2024-12-11,1,0,254,1637,2472,632,1143683,1144814,1131
2024-12-11,1,0,1654,2185,2191,1299,1143713,1149898,6185
2024-12-11,1,0,117,1343,1549,1712,1143890,1145750,1860
2024-12-11,1,0,754,78,1483,734,1144087,1146477,2390
2024-12-11,1,0,1851,2488,1364,433,1144440,1146050,1610
2024-12-11,1,0,1369,1792,2111,566,1144800,1152000,7200
2024-12-11,1,0,269,1308,30,886,1144800,1151193,6393
2024-12-11,1,0,1771,2293,2239,959,1144832,1150198,5366
2024-12-11,1,0,34,2352,768,726,1144893,1145036,143
2024-12-11,1,0,2495,136,1146,148,1145002,1149413,4411
2024-12-11,1,0,2175,636,1690,2046,1145916,1153116,7200
2024-12-11,1,0,462,2412,1689,258,1146024,1152179,6155
2024-12-11,1,0,853,276,1614,397,1146162,1151837,5675
2024-12-11,1,0,526,1832,194,752,1146180,1147162,982
2024-12-11,1,0,1234,2337,1738,582,1146289,1151559,5270
2024-12-11,1,0,1289,2006,1274,1510,1146372,1150428,4056
2024-12-11,1,0,2424,322,301,150,1146479,1153478,6999
2024-12-11,1,0,2457,906,275,274,1146508,1153007,6499
2024-12-11,1,0,13,1580,449,1131,1146757,1153699,6942
2024-12-11,1,0,1958,1829,1945,197,1146776,1148680,1904
2024-12-11,1,0,1507,1465,1341,92,1147053,1153350,6297
2024-12-11,1,0,2199,1288,1377,1046,1147116,1151973,4857
2024-12-11,1,0,731,391,897,1043,1147394,1150896,3502
2024-12-11,1,0,281,2337,187,233,1147532,1147532,0
2024-12-11,1,0,352,2170,2089,133,1148284,1154620,6336
2024-12-11,1,0,998,580,1300,1696,1148400,1148400,0
2024-12-11,1,0,308,1649,2198,1614,1148400,1154870,6470
2024-12-11,1,0,399,2178,842,1894,1148437,1153474,5037
2024-12-11,1,0,2193,672,212,2165,1148530,1154911,6381
2024-12-11,1,0,409,1017,2050,2290,1148721,1152344,3623
2024-12-11,1,0,1371,2462,169,1175,1148740,1155287,6547
2024-12-11,1,0,210,965,1170,1562,1149227,1154786,5559
2024-12-11,1,0,2414,1279,80,1473,1149966,1152033,2067
2024-12-11,1,0,1494,757,1216,1921,1150135,1157082,6947
2024-12-11,1,0,1661,1276,1416,1458,1150519,1151546,1027
2024-12-11,1,0,1739,1853,2060,1317,1150667,1155910,5243
2024-12-11,1,0,1948,2297,2057,2139,1150689,1153164,2475
2024-12-11,1,0,2060,485,1473,1156,1150802,1153002,2200
2024-12-11,1,0,2279,603,1770,1373,1150965,1153334,2369
2024-12-11,1,0,386,1201,1293,1106,1151253,1158453,7200
2024-12-11,1,0,1747,491,1908,1792,1151285,1153420,2135
2024-12-11,1,0,1864,1417,2383,1521,1151411,1151690,279
2024-12-11,1,0,1679,279,592,209,1151672,1151672,0
2024-12-11,1,0,2253,365,1852,1107,1151891,1158648,6757
2024-12-11,1,0,2287,353,434,1924,1151910,1157201,5291
2024-12-11,1,0,1641,1599,769,470,1152000,1158968,6968
2024-12-11,1,0,1196,314,923,220,1152000,1157623,5623
2024-12-11,1,0,1163,1650,1780,677,1152331,1158830,6499
2024-12-11,1,0,95,81,2366,2395,1152539,1152750,211
2024-12-11,1,0,455,803,2437,1153,1152659,1159858,7199
2024-12-11,1,0,313,1170,846,1144,1153428,1160628,7200
2024-12-11,1,0,287,2221,488,813,1153649,1154199,550
2024-12-11,1,0,1230,2219,2088,788,1153677,1159983,6306
2024-12-11,1,0,1171,538,727,1393,1153762,1160535,6773
2024-12-11,1,0,1114,2392,2140,1505,1153912,1161112,7200
2024-12-11,1,0,363,1612,563,141,1154220,1154224,4
2024-12-11,1,0,1228,2392,932,1336,1154595,1157291,2696
2024-12-11,1,0,920,2294,440,1283,1154770,1157334,2564
2024-12-11,1,0,1443,291,2434,92,1154786,1157588,2802
2024-12-11,1,0,1897,664,1958,630,1154878,1157736,2858
2024-12-11,1,0,1217,793,1493,947,1154959,1157255,2296
2024-12-11,1,0,915,878,1052,353,1155375,1161461,6086
2024-12-11,1,0,90,2121,1536,1986,1155407,1156003,596
2024-12-11,1,0,168,228,1130,570,1155467,1161772,6305
2024-12-11,1,0,2227,1574,2210,862,1155477,1161026,5549
2024-12-11,1,0,1194,1360,1371,2007,1155600,1160086,4486
2024-12-11,1,0,503,467,2313,1670,1155600,1161681,6081
2024-12-11,1,0,2425,2486,675,1791,1155673,1155673,0
2024-12-11,1,0,2206,284,1623,1562,1155954,1160355,4401
2024-12-11,1,0,1660,872,1272,2493,1155971,1155971,0
2024-12-11,1,0,2357,1552,596,509,1156033,1160165,4132
2024-12-11,1,0,758,1648,331,347,1156360,1156891,531
2024-12-11,1,0,456,1978,725,430,1156439,1157376,937
2024-12-11,1,0,1211,393,1560,1207,1156507,1158563,2056
2024-12-11,1,0,1059,126,1837,2208,1156640,1163840,7200
2024-12-11,1,0,1654,737,1047,2124,1157056,1158300,1244
2024-12-11,1,0,854,2059,45,2409,1157625,1157964,339
2024-12-11,1,0,1208,1514,2090,1969,1157640,1161829,4189
2024-12-11,1,0,2269,1685,533,1496,1158155,1160888,2733
2024-12-11,1,0,1408,1118,1752,1900,1158719,1165395,6676
2024-12-11,1,0,506,1006,2499,2166,1158793,1162097,3304
2024-12-11,1,0,1766,2452,1988,2396,1158796,1160970,2174
2024-12-11,1,0,1282,2387,571,456,1158872,1161948,3076
2024-12-11,1,0,91,1116,758,504,1159128,1165930,6802
2024-12-11,1,0,791,1863,966,729,1159151,1160267,1116
2024-12-11,1,0,870,589,134,461,1159200,1160653,1453
2024-12-11,1,0,2222,2239,1962,599,1159200,1166097,6897
2024-12-11,1,0,792,534,2205,198,1159612,1162349,2737
2024-12-11,1,0,471,110,2108,2321,1159836,1163904,4068
2024-12-11,1,0,1589,1251,1516,1451,1160034,1163536,3502
2024-12-11,1,0,692,2087,1978,2013,1160285,1161118,833
2024-12-11,1,0,244,305,1783,365,1160405,1163755,3350
2024-12-11,1,0,1848,1149,2283,533,1160441,1167514,7073
2024-12-11,1,0,240,1098,1408,1020,1161141,1167430,6289
2024-12-11,1,0,106,12,2499,141,1161192,1164026,2834
2024-12-11,1,0,1607,2230,538,283,1161243,1162595,1352
2024-12-11,1,0,760,268,996,99,1161358,1165946,4588
2024-12-11,1,0,1596,937,1450,1451,1161439,1167714,6275
2024-12-11,1,0,668,684,2261,565,1161453,1167191,5738
2024-12-11,1,0,1985,510,2192,355,1161546,1167115,5569
2024-12-11,1,0,630,2417,686,2013,1161610,1167392,5782
2024-12-11,1,0,2248,1404,183,1940,1161987,1167005,5018
2024-12-11,1,0,1278,215,1769,1370,1162330,1164477,2147
2024-12-11,1,0,2311,1517,2282,703,1162473,1167618,5145
2024-12-11,1,0,1781,288,1764,2211,1162664,1163407,743
2024-12-11,1,0,102,1393,1690,806,1162800,1165206,2406
2024-12-11,1,0,1202,480,1055,1332,1162800,1166797,3997
2024-12-11,1,0,2225,121,2488,2404,1162992,1170192,7200
2024-12-11,1,0,772,910,328,875,1163054,1168791,5737
2024-12-11,1,0,1011,489,723,1200,1163145,1168817,5672
2024-12-11,1,0,1046,670,1427,472,1163570,1166458,2888
2024-12-11,1,0,1595,1894,1535,795,1163781,1170302,6521
2024-12-11,1,0,483,919,2284,1215,1164174,1168770,4596
2024-12-11,1,0,331,1098,776,2015,1164240,1164863,623
2024-12-11,1,0,18,358,328,724,1164255,1171204,6949
2024-12-11,1,0,2339,2113,1895,2175,1164284,1170086,5802
2024-12-11,1,0,1964,952,16,1750,1164343,1165009,666
2024-12-11,1,0,747,22,1517,784,1164477,1170326,5849
2024-12-11,1,0,1796,741,1123,2075,1164519,1165722,1203
2024-12-11,1,0,2348,1409,589,1418,1164742,1170324,5582
2024-12-11,1,0,1702,1258,1044,142,1165038,1171004,5966
2024-12-11,1,0,608,214,1593,2181,1165284,1165284,0
2024-12-11,1,0,1395,1274,1147,74,1165540,1168830,3290
2024-12-11,1,0,812,616,306,845,1165706,1172906,7200
2024-12-11,1,0,1485,950,1949,741,1165974,1170444,4470
2024-12-11,1,0,1855,400,1477,894,1166400,1166400,0
2024-12-11,1,0,996,2241,1243,865,1166400,1168104,1704
2024-12-11,1,0,1011,1744,2088,441,1166701,1172839,6138
2024-12-11,1,0,1920,2477,1424,106,1166907,1173126,6219
2024-12-11,1,0,1405,2468,1187,2351,1167179,1171062,3883
2024-12-11,1,0,364,835,981,1497,1167291,1169035,1744
2024-12-11,1,0,757,1057,1193,1646,1167567,1172120,4553
2024-12-11,1,0,2487,2116,1674,451,1167585,1170808,3223
2024-12-11,1,0,1200,209,323,1760,1167961,1174507,6546
2024-12-11,1,0,2192,1160,829,2455,1167999,1174680,6681
2024-12-11,1,0,2292,1738,1652,1293,1168228,1169088,860
2024-12-11,1,0,986,1619,411,1822,1168229,1168229,0
2024-12-11,1,0,1596,1507,434,1184,1168624,1172002,3378
2024-12-11,1,0,442,298,817,1953,1169076,1175833,6757
2024-12-11,1,0,2191,1104,738,873,1169486,1176646,7160
2024-12-11,1,0,1591,1998,280,136,1169605,1173249,3644
2024-12-11,1,0,351,1408,1227,2349,1169634,1173580,3946
2024-12-11,1,0,60,562,1430,1661,1169645,1172101,2456
2024-12-11,1,0,690,628,730,809,1169791,1174368,4577
2024-12-11,1,0,1519,429,351,620,1169904,1171482,1578
2024-12-11,1,0,1494,416,664,1147,1170000,1175123,5123
2024-12-11,1,0,557,1654,1632,78,1170000,1170588,588
2024-12-11,1,0,1859,208,975,1484,1170027,1173703,3676
2024-12-11,1,0,857,2003,1791,1223,1170100,1176428,6328
2024-12-11,1,0,1959,227,1392,547,1170137,1174801,4664
2024-12-11,1,0,103,1061,1635,2340,1170257,1173314,3057
2024-12-11,1,0,1937,643,1042,1659,1170404,1172977,2573
2024-12-11,1,0,162,1533,213,1657,1171307,1175836,4529
2024-12-11,1,0,683,887,2138,1349,1171594,1176415,4821
2024-12-11,1,0,1383,261,2249,1846,1171741,1177562,5821
2024-12-11,1,0,1381,1209,212,1618,1171833,1174983,3150
2024-12-11,1,0,1034,2190,2462,1332,1171867,1174213,2346
2024-12-11,1,0,204,254,1032,711,1171960,1178087,6127
2024-12-11,1,0,1367,272,1975,98,1172115,1172115,0
2024-12-11,1,0,1517,2096,1913,115,1172153,1178839,6686
2024-12-11,1,0,41,1522,1946,2392,1172604,1177328,4724
2024-12-11,1,0,2422,281,1615,2477,1172803,1177274,4471
2024-12-11,1,0,156,2100,980,448,1172905,1176977,4072
2024-12-11,1,0,1713,103,903,66,1173215,1174745,1530
2024-12-11,1,0,844,2113,2483,852,1173243,1178646,5403
2024-12-11,1,0,297,255,919,775,1173600,1177818,4218
2024-12-11,1,0,24,1482,337,956,1173600,1177905,4305
2024-12-11,1,0,17,1458,1925,1962,1173638,1177659,4021
2024-12-11,1,0,8,1490,1767,912,1173698,1175476,1778
2024-12-11,1,0,1086,1916,1498,1480,1173879,1178304,4425
2024-12-11,1,0,455,2043,399,316,1174025,1180687,6662
2024-12-11,1,0,168,1283,1107,856,1174100,1180322,6222
2024-12-11,1,0,59,315,704,484,1174181,1176418,2237
2024-12-11,1,0,73,1836,684,517,1174542,1180323,5781
2024-12-11,1,0,1284,1379,680,1527,1174562,1179430,4868
2024-12-11,1,0,1519,300,2364,759,1175129,1182114,6985
2024-12-11,1,0,1775,571,685,1139,1175254,1179356,4102
2024-12-11,1,0,407,1947,1575,2245,1175601,1182014,6413
2024-12-11,1,0,2060,528,97,239,1175643,1176454,811
2024-12-11,1,0,1650,1040,2370,85,1176029,1180359,4330
2024-12-11,1,0,1353,454,141,2422,1176102,1182190,6088
2024-12-11,1,0,767,2346,1213,2354,1176102,1180948,4846
2024-12-11,1,0,1227,43,609,1807,1176475,1179357,2882
2024-12-11,1,0,1936,1704,1879,673,1176697,1178056,1359
2024-12-11,1,0,181,195,14,2050,1176973,1179634,2661
2024-12-11,1,0,1465,933,2415,915,1177200,1178082,882
2024-12-11,1,0,1478,1844,1498,263,1177200,1177200,0
2024-12-11,1,0,991,1723,2362,1226,1177306,1179229,1923
2024-12-11,1,0,1267,1361,1838,2155,1177418,1178229,811
2024-12-11,1,0,450,427,1331,315,1177666,1177666,0
2024-12-11,1,0,822,160,2305,1118,1177789,1184989,7200
2024-12-11,1,0,304,2423,661,604,1177851,1185051,7200
2024-12-11,1,0,1074,1455,882,123,1177990,1183916,5926
2024-12-11,1,0,1204,3,2378,2316,1178586,1182037,3451
2024-12-11,1,0,1301,1449,1137,843,1178717,1181372,2655
2024-12-11,1,0,2134,1942,227,2,1178747,1184334,5587
2024-12-11,1,0,2390,2138,2189,1865,1179102,1182562,3460
2024-12-11,1,0,1864,34,174,2457,1179613,1179828,215
2024-12-11,1,0,1279,374,110,2236,1179699,1184520,4821
2024-12-11,1,0,1264,1380,441,1178,1179703,1184862,5159
2024-12-11,1,0,446,392,1300,1240,1180039,1180112,73
2024-12-11,1,0,1138,1219,127,1048,1180119,1186917,6798
2024-12-11,1,0,30,2235,2003,50,1180282,1180722,440
2024-12-11,1,0,907,1676,1350,2,1180596,1187026,6430
2024-12-11,1,0,1877,810,122,2274,1180729,1186993,6264
2024-12-11,1,0,2320,676,1635,607,1180800,1182784,1984
2024-12-11,1,0,2111,962,2133,2144,1180800,1180867,67
2024-12-11,1,0,2431,2033,551,1409,1180888,1186653,5765
2024-12-11,1,0,1510,1401,1255,1588,1181169,1188331,7162
2024-12-11,1,0,532,1815,56,1119,1181408,1184327,2919
2024-12-11,1,0,1046,683,2057,394,1181538,1183622,2084
2024-12-11,1,0,1014,140,672,1457,1181738,1185825,4087
2024-12-11,1,0,2224,1242,1559,1643,1181931,1181958,27
2024-12-11,1,0,1621,1921,1554,1090,1181948,1188219,6271
2024-12-11,1,0,21,2048,703,2379,1181998,1184357,2359
2024-12-11,1,0,317,2473,1257,2349,1182200,1186085,3885
2024-12-11,1,0,851,1436,1615,267,1182212,1185140,2928
2024-12-11,1,0,865,1039,962,1234,1182638,1187660,5022
2024-12-11,1,0,1627,1734,1597,444,1182765,1187251,4486
2024-12-11,1,0,382,1883,1832,777,1182785,1186117,3332
2024-12-11,1,0,330,1723,721,667,1183257,1186703,3446
2024-12-11,1,0,345,1545,144,808,1183275,1185088,1813
2024-12-11,1,0,2255,694,2234,299,1183323,1185859,2536
2024-12-11,1,0,2381,434,1283,2042,1183695,1184103,408
2024-12-11,1,0,1482,1193,314,1420,1184390,1190666,6276
2024-12-11,1,0,1724,1924,943,1660,1184400,1184533,133
2024-12-11,1,0,1108,948,458,254,1184400,1187676,3276
2024-12-11,1,0,1485,2428,1389,2423,1184597,1189856,5259
2024-12-11,1,0,1960,1389,2010,960,1184741,1191941,7200
2024-12-11,1,0,1825,698,54,610,1184878,1191035,6157
2024-12-11,1,0,1027,1071,462,448,1185364,1190960,5596
2024-12-11,1,0,127,1272,1902,1751,1185442,1191921,6479
2024-12-11,1,0,780,2359,912,1526,1185455,1187661,2206
2024-12-11,1,0,138,791,162,675,1185528,1186023,495
2024-12-11,1,0,2321,859,1279,1160,1185530,1191585,6055
2024-12-11,1,0,1410,2362,631,1477,1185834,1189485,3651
2024-12-11,1,0,740,1461,19,345,1186628,1190161,3533
2024-12-11,1,0,523,1447,1884,2298,1186924,1192535,5611
2024-12-11,1,0,1548,1844,1834,618,1187202,1188395,1193
2024-12-11,1,0,1538,2251,1194,40,1187384,1187384,0
2024-12-11,1,0,38,1703,2181,2492,1187536,1192977,5441
2024-12-11,1,0,2167,2012,2364,1321,1187683,1192172,4489
2024-12-11,1,0,1188,1667,2067,527,1187775,1194369,6594
2024-12-11,1,0,775,1441,1772,1852,1187809,1194463,6654
2024-12-11,1,0,1605,1085,1038,1534,1187995,1188239,244
2024-12-11,1,0,1061,1327,2497,1974,1188000,1193435,5435
2024-12-11,1,0,1045,1125,1848,354,1188000,1193708,5708
2024-12-11,1,0,1885,496,2217,2392,1188492,1188930,438
2024-12-11,1,0,862,894,1136,2000,1188627,1188627,0
2024-12-11,1,0,1635,150,1353,292,1188668,1195609,6941
2024-12-11,1,0,1180,2246,1072,1339,1188759,1189010,251
2024-12-11,1,0,1320,1910,593,2336,1188810,1189925,1115
2024-12-11,1,0,1113,299,1881,128,1188835,1196035,7200
2024-12-11,1,0,2042,1575,336,1020,1188917,1196091,7174
2024-12-11,1,0,2122,1292,26,966,1189075,1191210,2135
2024-12-11,1,0,930,1970,1470,1480,1189412,1194951,5539
2024-12-11,1,0,2015,1772,1160,862,1190234,1194924,4690
2024-12-11,1,0,1684,1300,228,1122,1190291,1191222,931
2024-12-11,1,0,374,1910,971,1117,1190316,1195183,4867
2024-12-11,1,0,651,1243,271,74,1190452,1193565,3113
2024-12-11,1,0,1647,1089,2277,2158,1190811,1192819,2008
2024-12-11,1,0,1410,1824,1783,584,1191281,1193433,2152
2024-12-11,1,0,2323,2106,1122,575,1191342,1192267,925
2024-12-11,1,0,1936,448,2191,1147,1191451,1192159,708
2024-12-11,1,0,504,1068,2368,136,1191476,1195261,3785
2024-12-11,1,0,772,1162,314,2279,1191600,1195743,4143
2024-12-11,1,0,1259,350,459,1334,1191600,1193187,1587
2024-12-11,1,0,2155,153,1829,2064,1191637,1198836,7199
2024-12-11,1,0,298,930,115,1558,1191692,1198066,6374
